Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-10-10 07:00:00,Belgium,Belgium,BE,95.85,130.43,82.56,50.43,entsoe.eu,false,
2024-10-10 08:00:00,Belgium,Belgium,BE,83.8,123.03,82.85,50.71,entsoe.eu,false,
2024-10-10 09:00:00,Belgium,Belgium,BE,76.39,116.18,84.98,57.6,entsoe.eu,false,
2024-10-10 10:00:00,Belgium,Belgium,BE,79.36,120.38,84.33,58.28,entsoe.eu,false,
2024-10-10 11:00:00,Belgium,Belgium,BE,86.84,129.2,82.66,55.37,entsoe.eu,false,
2024-10-10 12:00:00,Belgium,Belgium,BE,90.99,133.78,80.88,49.91,entsoe.eu,false,
2024-10-10 13:00:00,Belgium,Belgium,BE,90.0,129.13,82.23,46.22,entsoe.eu,false,
2024-10-10 14:00:00,Belgium,Belgium,BE,91.18,128.7,82.09,41.47,entsoe.eu,false,
2024-10-10 15:00:00,Belgium,Belgium,BE,107.64,149.86,77.57,32.5,entsoe.eu,false,
2024-10-10 16:00:00,Belgium,Belgium,BE,126.41,167.19,75.97,30.16,entsoe.eu,false,
2024-10-10 17:00:00,Belgium,Belgium,BE,136.49,177.71,74.18,32.1,entsoe.eu,false,
2024-10-10 18:00:00,Belgium,Belgium,BE,137.94,183.53,72.83,30.06,entsoe.eu,false,
2024-10-10 19:00:00,Belgium,Belgium,BE,128.01,173.33,73.8,27.33,entsoe.eu,false,
2024-10-10 20:00:00,Belgium,Belgium,BE,138.28,185.61,72.23,27.73,entsoe.eu,false,
2024-10-10 21:00:00,Belgium,Belgium,BE,134.4,180.67,73.68,28.09,entsoe.eu,false,
2024-10-10 22:00:00,Belgium,Belgium,BE,121.56,164.98,76.41,28.03,entsoe.eu,false,
2024-10-10 23:00:00,Belgium,Belgium,BE,118.94,161.96,76.94,24.82,entsoe.eu,false,
2024-10-11 00:00:00,Belgium,Belgium,BE,109.11,150.02,79.09,23.5,entsoe.eu,false,
2024-10-11 01:00:00,Belgium,Belgium,BE,101.67,141.96,79.12,19.92,entsoe.eu,false,
2024-10-11 02:00:00,Belgium,Belgium,BE,104.63,145.84,77.81,18.42,entsoe.eu,false,
2024-10-11 03:00:00,Belgium,Belgium,BE,114.88,157.5,77.09,20.25,entsoe.eu,false,
2024-10-11 04:00:00,Belgium,Belgium,BE,139.22,189.16,69.56,18.72,entsoe.eu,false,
2024-10-11 05:00:00,Belgium,Belgium,BE,159.88,209.49,66.65,22.44,entsoe.eu,false,
2024-10-11 06:00:00,Belgium,Belgium,BE,172.58,225.29,64.67,24.07,entsoe.eu,false,
2024-10-11 07:00:00,Belgium,Belgium,BE,146.74,198.1,69.4,31.03,entsoe.eu,false,
2024-10-11 08:00:00,Belgium,Belgium,BE,109.65,157.87,77.42,41.69,entsoe.eu,false,
2024-10-11 09:00:00,Belgium,Belgium,BE,73.53,116.44,84.66,50.31,entsoe.eu,false,
2024-10-11 10:00:00,Belgium,Belgium,BE,73.52,117.38,84.38,51.8,entsoe.eu,false,
2024-10-11 11:00:00,Belgium,Belgium,BE,81.08,125.84,82.86,48.93,entsoe.eu,false,
2024-10-11 12:00:00,Belgium,Belgium,BE,80.54,124.68,82.94,46.48,entsoe.eu,false,
2024-10-11 13:00:00,Belgium,Belgium,BE,75.26,116.18,84.04,41.85,entsoe.eu,false,
2024-10-11 14:00:00,Belgium,Belgium,BE,77.71,117.67,83.4,34.75,entsoe.eu,false,
2024-10-11 15:00:00,Belgium,Belgium,BE,109.29,154.01,77.0,29.83,entsoe.eu,false,
2024-10-11 16:00:00,Belgium,Belgium,BE,147.24,194.19,70.23,24.2,entsoe.eu,false,
2024-10-11 17:00:00,Belgium,Belgium,BE,166.13,214.78,67.13,21.95,entsoe.eu,false,
2024-10-11 18:00:00,Belgium,Belgium,BE,153.28,199.67,69.63,21.67,entsoe.eu,false,
2024-10-11 19:00:00,Belgium,Belgium,BE,135.45,178.95,72.88,21.54,entsoe.eu,false,
2024-10-11 20:00:00,Belgium,Belgium,BE,117.65,160.0,75.59,20.76,entsoe.eu,false,
2024-10-11 21:00:00,Belgium,Belgium,BE,99.62,138.18,79.3,22.51,entsoe.eu,false,
2024-10-11 22:00:00,Belgium,Belgium,BE,71.93,105.18,84.51,21.98,entsoe.eu,false,
2024-10-11 23:00:00,Belgium,Belgium,BE,66.81,99.44,85.45,21.04,entsoe.eu,false,
2024-10-12 00:00:00,Belgium,Belgium,BE,67.95,100.91,85.31,20.81,entsoe.eu,false,
2024-10-12 01:00:00,Belgium,Belgium,BE,65.45,97.86,85.82,21.23,entsoe.eu,false,
2024-10-12 02:00:00,Belgium,Belgium,BE,61.32,92.68,86.66,22.05,entsoe.eu,false,
2024-10-12 03:00:00,Belgium,Belgium,BE,61.07,92.51,86.71,23.4,entsoe.eu,false,
2024-10-12 04:00:00,Belgium,Belgium,BE,72.89,106.75,84.59,24.2,entsoe.eu,false,
2024-10-12 05:00:00,Belgium,Belgium,BE,81.11,115.38,83.47,24.86,entsoe.eu,false,
2024-10-12 06:00:00,Belgium,Belgium,BE,85.57,118.22,83.57,27.81,entsoe.eu,false,
2024-10-12 07:00:00,Belgium,Belgium,BE,82.88,119.09,83.98,31.92,entsoe.eu,false,
2024-10-12 08:00:00,Belgium,Belgium,BE,79.31,117.12,84.04,34.27,entsoe.eu,false,
2024-10-12 09:00:00,Belgium,Belgium,BE,72.59,110.4,84.81,37.27,entsoe.eu,false,
2024-10-12 10:00:00,Belgium,Belgium,BE,80.07,121.17,83.93,43.72,entsoe.eu,false,
2024-10-12 11:00:00,Belgium,Belgium,BE,80.61,122.11,83.76,44.17,entsoe.eu,false,
2024-10-12 12:00:00,Belgium,Belgium,BE,79.64,119.74,83.59,38.17,entsoe.eu,false,
2024-10-12 13:00:00,Belgium,Belgium,BE,77.21,115.05,84.42,35.41,entsoe.eu,false,
2024-10-12 14:00:00,Belgium,Belgium,BE,74.03,106.35,85.64,34.82,entsoe.eu,false,
2024-10-12 15:00:00,Belgium,Belgium,BE,81.1,111.58,85.75,39.74,entsoe.eu,false,
2024-10-12 16:00:00,Belgium,Belgium,BE,80.9,112.71,84.95,40.21,entsoe.eu,false,
2024-10-12 17:00:00,Belgium,Belgium,BE,93.57,125.3,83.86,45.54,entsoe.eu,false,
2024-10-12 18:00:00,Belgium,Belgium,BE,88.94,122.08,84.19,46.83,entsoe.eu,false,
2024-10-12 19:00:00,Belgium,Belgium,BE,85.09,121.81,82.25,43.31,entsoe.eu,false,
2024-10-12 20:00:00,Belgium,Belgium,BE,82.87,120.08,82.82,50.05,entsoe.eu,false,
2024-10-12 21:00:00,Belgium,Belgium,BE,84.33,121.57,82.86,53.49,entsoe.eu,false,
2024-10-12 22:00:00,Belgium,Belgium,BE,82.01,118.65,82.95,54.5,entsoe.eu,false,
2024-10-12 23:00:00,Belgium,Belgium,BE,86.45,124.09,82.53,55.6,entsoe.eu,false,
2024-10-13 00:00:00,Belgium,Belgium,BE,82.24,119.08,83.14,54.6,entsoe.eu,false,
2024-10-13 01:00:00,Belgium,Belgium,BE,80.86,117.47,83.19,53.17,entsoe.eu,false,
2024-10-13 02:00:00,Belgium,Belgium,BE,79.66,116.29,83.25,52.85,entsoe.eu,false,
2024-10-13 03:00:00,Belgium,Belgium,BE,81.52,118.27,83.4,54.68,entsoe.eu,false,
2024-10-13 04:00:00,Belgium,Belgium,BE,85.83,123.42,82.28,53.65,entsoe.eu,false,
2024-10-13 05:00:00,Belgium,Belgium,BE,91.04,129.58,81.84,55.17,entsoe.eu,false,
2024-10-13 06:00:00,Belgium,Belgium,BE,99.63,140.78,80.26,53.0,entsoe.eu,false,
2024-10-13 07:00:00,Belgium,Belgium,BE,101.55,144.98,79.74,53.32,entsoe.eu,false,
2024-10-13 08:00:00,Belgium,Belgium,BE,85.03,128.49,82.76,58.01,entsoe.eu,false,
2024-10-13 09:00:00,Belgium,Belgium,BE,70.46,112.27,85.44,62.05,entsoe.eu,false,
2024-10-13 10:00:00,Belgium,Belgium,BE,75.14,118.24,84.4,59.71,entsoe.eu,false,
2024-10-13 11:00:00,Belgium,Belgium,BE,85.16,129.41,82.44,54.45,entsoe.eu,false,
2024-10-13 12:00:00,Belgium,Belgium,BE,87.52,132.15,81.93,52.22,entsoe.eu,false,
2024-10-13 13:00:00,Belgium,Belgium,BE,84.3,128.46,82.98,53.89,entsoe.eu,false,
2024-10-13 14:00:00,Belgium,Belgium,BE,84.39,127.49,83.16,46.73,entsoe.eu,false,
2024-10-13 15:00:00,Belgium,Belgium,BE,111.43,157.45,77.85,35.34,entsoe.eu,false,
2024-10-13 16:00:00,Belgium,Belgium,BE,138.27,181.96,74.22,27.54,entsoe.eu,false,
2024-10-13 17:00:00,Belgium,Belgium,BE,169.23,217.74,68.62,27.35,entsoe.eu,false,
2024-10-13 18:00:00,Belgium,Belgium,BE,162.51,211.12,69.61,26.55,entsoe.eu,false,
2024-10-13 19:00:00,Belgium,Belgium,BE,154.74,201.05,71.5,25.99,entsoe.eu,false,
2024-10-13 20:00:00,Belgium,Belgium,BE,147.54,197.53,71.18,22.03,entsoe.eu,false,
2024-10-13 21:00:00,Belgium,Belgium,BE,144.07,194.01,71.6,21.12,entsoe.eu,false,
2024-10-13 22:00:00,Belgium,Belgium,BE,135.38,183.84,73.27,21.55,entsoe.eu,false,
2024-10-13 23:00:00,Belgium,Belgium,BE,123.83,169.42,75.53,21.12,entsoe.eu,false,
2024-10-14 00:00:00,Belgium,Belgium,BE,109.82,152.35,77.39,18.42,entsoe.eu,false,
2024-10-14 01:00:00,Belgium,Belgium,BE,86.6,123.68,81.61,18.51,entsoe.eu,false,
2024-10-14 02:00:00,Belgium,Belgium,BE,72.12,106.03,84.25,19.25,entsoe.eu,false,
2024-10-14 03:00:00,Belgium,Belgium,BE,76.45,111.42,83.25,20.58,entsoe.eu,false,
2024-10-14 04:00:00,Belgium,Belgium,BE,125.59,171.02,73.15,22.07,entsoe.eu,false,
2024-10-14 05:00:00,Belgium,Belgium,BE,176.11,234.17,61.47,20.75,entsoe.eu,false,
2024-10-14 06:00:00,Belgium,Belgium,BE,183.34,238.33,61.86,22.91,entsoe.eu,false,
2024-10-14 07:00:00,Belgium,Belgium,BE,161.9,212.15,66.78,26.29,entsoe.eu,false,
2024-10-14 08:00:00,Belgium,Belgium,BE,166.72,222.37,64.46,24.9,entsoe.eu,false,
2024-10-14 09:00:00,Belgium,Belgium,BE,151.86,205.97,67.4,26.66,entsoe.eu,false,
2024-10-14 10:00:00,Belgium,Belgium,BE,146.25,198.92,68.94,29.25,entsoe.eu,false,
2024-10-14 11:00:00,Belgium,Belgium,BE,141.61,192.71,69.96,28.55,entsoe.eu,false,
2024-10-14 12:00:00,Belgium,Belgium,BE,133.0,183.18,70.76,27.54,entsoe.eu,false,
2024-10-14 13:00:00,Belgium,Belgium,BE,135.02,187.17,69.93,28.9,entsoe.eu,false,
2024-10-14 14:00:00,Belgium,Belgium,BE,147.19,202.54,66.85,25.87,entsoe.eu,false,
2024-10-14 15:00:00,Belgium,Belgium,BE,171.8,230.4,61.55,19.52,entsoe.eu,false,
2024-10-14 16:00:00,Belgium,Belgium,BE,194.45,253.51,57.56,18.4,entsoe.eu,false,
2024-10-14 17:00:00,Belgium,Belgium,BE,203.84,264.87,55.61,19.14,entsoe.eu,false,
2024-10-14 18:00:00,Belgium,Belgium,BE,207.37,270.46,54.88,19.67,entsoe.eu,false,
2024-10-14 19:00:00,Belgium,Belgium,BE,191.09,253.84,56.98,16.81,entsoe.eu,false,
2024-10-14 20:00:00,Belgium,Belgium,BE,168.77,224.72,63.7,17.55,entsoe.eu,false,
2024-10-14 21:00:00,Belgium,Belgium,BE,153.3,205.43,67.51,18.18,entsoe.eu,false,
2024-10-14 22:00:00,Belgium,Belgium,BE,120.65,164.14,75.03,22.11,entsoe.eu,false,
2024-10-14 23:00:00,Belgium,Belgium,BE,105.28,145.12,78.33,22.18,entsoe.eu,false,
2024-10-15 00:00:00,Belgium,Belgium,BE,105.27,145.52,78.21,22.56,entsoe.eu,false,
2024-10-15 01:00:00,Belgium,Belgium,BE,105.44,146.11,78.09,23.06,entsoe.eu,false,
2024-10-15 02:00:00,Belgium,Belgium,BE,111.9,154.24,76.6,23.58,entsoe.eu,false,
2024-10-15 03:00:00,Belgium,Belgium,BE,118.76,162.65,74.91,23.42,entsoe.eu,false,
2024-10-15 04:00:00,Belgium,Belgium,BE,128.53,175.13,72.25,23.4,entsoe.eu,false,
2024-10-15 05:00:00,Belgium,Belgium,BE,153.67,202.93,67.88,27.11,entsoe.eu,false,
2024-10-15 06:00:00,Belgium,Belgium,BE,165.01,215.07,65.66,25.77,entsoe.eu,false,
2024-10-15 07:00:00,Belgium,Belgium,BE,153.81,203.98,67.79,28.0,entsoe.eu,false,
2024-10-15 08:00:00,Belgium,Belgium,BE,124.0,171.35,73.96,34.25,entsoe.eu,false,
2024-10-15 09:00:00,Belgium,Belgium,BE,104.69,149.47,78.36,40.09,entsoe.eu,false,
2024-10-15 10:00:00,Belgium,Belgium,BE,88.2,132.07,81.72,46.57,entsoe.eu,false,
2024-10-15 11:00:00,Belgium,Belgium,BE,81.29,123.97,82.88,49.0,entsoe.eu,false,
2024-10-15 12:00:00,Belgium,Belgium,BE,85.09,128.42,82.06,46.99,entsoe.eu,false,
2024-10-15 13:00:00,Belgium,Belgium,BE,88.08,130.69,81.78,43.74,entsoe.eu,false,
2024-10-15 14:00:00,Belgium,Belgium,BE,85.64,125.1,82.01,35.44,entsoe.eu,false,
2024-10-15 15:00:00,Belgium,Belgium,BE,100.6,139.85,79.4,32.6,entsoe.eu,false,
2024-10-15 16:00:00,Belgium,Belgium,BE,114.1,151.48,78.07,34.61,entsoe.eu,false,
2024-10-15 17:00:00,Belgium,Belgium,BE,114.41,153.36,77.42,37.04,entsoe.eu,false,
2024-10-15 18:00:00,Belgium,Belgium,BE,100.22,138.44,79.45,37.3,entsoe.eu,false,
2024-10-15 19:00:00,Belgium,Belgium,BE,99.61,138.6,79.34,38.54,entsoe.eu,false,
2024-10-15 20:00:00,Belgium,Belgium,BE,96.04,135.03,79.94,36.31,entsoe.eu,false,
2024-10-15 21:00:00,Belgium,Belgium,BE,101.39,141.55,79.86,38.55,entsoe.eu,false,
2024-10-15 22:00:00,Belgium,Belgium,BE,95.79,135.44,81.0,38.41,entsoe.eu,false,
2024-10-15 23:00:00,Belgium,Belgium,BE,85.49,123.15,81.66,36.28,entsoe.eu,false,
2024-10-16 00:00:00,Belgium,Belgium,BE,81.49,118.08,82.54,37.36,entsoe.eu,false,
2024-10-16 01:00:00,Belgium,Belgium,BE,74.61,109.72,83.95,38.13,entsoe.eu,false,
2024-10-16 02:00:00,Belgium,Belgium,BE,73.18,107.74,84.34,40.66,entsoe.eu,false,
2024-10-16 03:00:00,Belgium,Belgium,BE,81.7,118.37,82.97,39.55,entsoe.eu,false,
2024-10-16 04:00:00,Belgium,Belgium,BE,90.64,129.2,81.04,40.01,entsoe.eu,false,
2024-10-16 05:00:00,Belgium,Belgium,BE,93.43,127.34,82.04,43.16,entsoe.eu,false,
2024-10-16 06:00:00,Belgium,Belgium,BE,88.86,122.11,83.02,43.43,entsoe.eu,false,
2024-10-16 07:00:00,Belgium,Belgium,BE,87.95,122.29,83.24,46.01,entsoe.eu,false,
2024-10-16 08:00:00,Belgium,Belgium,BE,95.79,136.1,81.24,51.35,entsoe.eu,false,
2024-10-16 09:00:00,Belgium,Belgium,BE,93.6,137.06,80.53,54.12,entsoe.eu,false,
2024-10-16 10:00:00,Belgium,Belgium,BE,89.83,133.96,81.41,56.28,entsoe.eu,false,
2024-10-16 11:00:00,Belgium,Belgium,BE,94.92,140.52,80.12,53.98,entsoe.eu,false,
2024-10-16 12:00:00,Belgium,Belgium,BE,80.47,122.14,83.06,52.09,entsoe.eu,false,
2024-10-16 13:00:00,Belgium,Belgium,BE,78.18,118.85,83.38,48.1,entsoe.eu,false,
2024-10-16 14:00:00,Belgium,Belgium,BE,80.27,120.5,82.79,43.88,entsoe.eu,false,
2024-10-16 15:00:00,Belgium,Belgium,BE,93.99,133.39,80.82,40.54,entsoe.eu,false,
2024-10-16 16:00:00,Belgium,Belgium,BE,106.62,144.24,79.16,38.55,entsoe.eu,false,
2024-10-16 17:00:00,Belgium,Belgium,BE,115.57,155.61,77.04,41.33,entsoe.eu,false,
2024-10-16 18:00:00,Belgium,Belgium,BE,98.06,133.95,81.05,45.44,entsoe.eu,false,
2024-10-16 19:00:00,Belgium,Belgium,BE,85.25,121.06,82.67,43.91,entsoe.eu,false,
2024-10-16 20:00:00,Belgium,Belgium,BE,80.25,115.49,83.51,44.49,entsoe.eu,false,
2024-10-16 21:00:00,Belgium,Belgium,BE,84.91,121.38,82.76,45.41,entsoe.eu,false,
2024-10-16 22:00:00,Belgium,Belgium,BE,79.92,115.45,84.25,46.85,entsoe.eu,false,
2024-10-16 23:00:00,Belgium,Belgium,BE,90.06,128.24,82.23,41.56,entsoe.eu,false,
2024-10-17 00:00:00,Belgium,Belgium,BE,94.48,133.68,81.53,39.47,entsoe.eu,false,
2024-10-17 01:00:00,Belgium,Belgium,BE,86.75,124.14,82.69,37.43,entsoe.eu,false,
2024-10-17 02:00:00,Belgium,Belgium,BE,87.23,124.72,82.44,37.08,entsoe.eu,false,
2024-10-17 03:00:00,Belgium,Belgium,BE,82.03,117.6,83.4,37.4,entsoe.eu,false,
2024-10-17 04:00:00,Belgium,Belgium,BE,100.58,139.39,79.83,35.23,entsoe.eu,false,
2024-10-17 05:00:00,Belgium,Belgium,BE,110.39,146.99,79.19,38.18,entsoe.eu,false,
2024-10-17 06:00:00,Belgium,Belgium,BE,114.17,151.83,78.55,37.14,entsoe.eu,false,
2024-10-17 07:00:00,Belgium,Belgium,BE,122.59,161.38,78.02,38.59,entsoe.eu,false,
2024-10-17 08:00:00,Belgium,Belgium,BE,107.6,149.36,79.5,40.25,entsoe.eu,false,
2024-10-17 09:00:00,Belgium,Belgium,BE,101.6,143.92,80.37,44.06,entsoe.eu,false,
2024-10-17 10:00:00,Belgium,Belgium,BE,99.14,142.49,80.34,45.91,entsoe.eu,false,
2024-10-17 11:00:00,Belgium,Belgium,BE,96.45,139.18,80.68,41.79,entsoe.eu,false,
2024-10-17 12:00:00,Belgium,Belgium,BE,96.25,138.57,79.94,37.34,entsoe.eu,false,
2024-10-17 13:00:00,Belgium,Belgium,BE,103.72,146.88,78.0,32.61,entsoe.eu,false,
2024-10-17 14:00:00,Belgium,Belgium,BE,101.64,141.84,78.44,24.73,entsoe.eu,false,
2024-10-17 15:00:00,Belgium,Belgium,BE,139.52,186.7,70.48,20.75,entsoe.eu,false,
2024-10-17 16:00:00,Belgium,Belgium,BE,167.08,216.89,66.15,19.77,entsoe.eu,false,
2024-10-17 17:00:00,Belgium,Belgium,BE,155.56,202.06,69.02,20.46,entsoe.eu,false,
2024-10-17 18:00:00,Belgium,Belgium,BE,146.14,191.0,70.5,20.43,entsoe.eu,false,
2024-10-17 19:00:00,Belgium,Belgium,BE,123.59,164.09,76.83,19.88,entsoe.eu,false,
2024-10-17 20:00:00,Belgium,Belgium,BE,113.44,151.41,79.45,20.59,entsoe.eu,false,
2024-10-17 21:00:00,Belgium,Belgium,BE,113.19,151.36,79.54,20.91,entsoe.eu,false,
2024-10-17 22:00:00,Belgium,Belgium,BE,88.71,125.15,81.98,18.13,entsoe.eu,false,
2024-10-17 23:00:00,Belgium,Belgium,BE,76.92,111.12,84.04,17.51,entsoe.eu,false,
2024-10-18 00:00:00,Belgium,Belgium,BE,88.86,125.61,81.83,18.24,entsoe.eu,false,
2024-10-18 01:00:00,Belgium,Belgium,BE,84.55,120.69,82.46,18.48,entsoe.eu,false,
2024-10-18 02:00:00,Belgium,Belgium,BE,84.2,120.76,82.41,18.5,entsoe.eu,false,
2024-10-18 03:00:00,Belgium,Belgium,BE,100.7,140.48,79.19,17.34,entsoe.eu,false,
2024-10-18 04:00:00,Belgium,Belgium,BE,147.39,198.16,68.61,15.47,entsoe.eu,false,
2024-10-18 05:00:00,Belgium,Belgium,BE,158.11,206.15,67.99,20.07,entsoe.eu,false,
2024-10-18 06:00:00,Belgium,Belgium,BE,158.01,204.69,68.46,21.95,entsoe.eu,false,
2024-10-18 07:00:00,Belgium,Belgium,BE,149.71,195.4,70.22,23.2,entsoe.eu,false,
2024-10-18 08:00:00,Belgium,Belgium,BE,149.91,198.27,70.72,25.44,entsoe.eu,false,
2024-10-18 09:00:00,Belgium,Belgium,BE,119.13,165.12,76.0,29.97,entsoe.eu,false,
2024-10-18 10:00:00,Belgium,Belgium,BE,106.87,152.49,77.94,34.1,entsoe.eu,false,
